EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceSatisfactionIndex,ExperiencePriorToCurrentJob,EmployeeEngagementScore,DistanceFromHomeCategory,AgeGeneration,EducationDegree
1314,35,1.0,Travel_Rarely,622,Research & Development,14,4,Other,1,3,Male,39,1,Laboratory Technician,2,Divorced,3743,10074,1,Y,Yes,24,4,80,1,2,2,0,2,High,Junior,Good,Medium Distance,Millennials,Doctoral Degree
1315,40,0.0,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,1,4,Female,46,1,Laboratory Technician,3,Married,2213,22495,3,Y,Yes,13,3,80,1,3,7,1,7,High,Junior,Better,Short Distance,Millennials,Doctoral Degree
1316,31,0.0,Travel_Rarely,196,Sales,29,4,Marketing,1,1,Female,91,2,Sales Executive,4,Married,5468,13402,1,Y,No,14,1,80,2,3,7,5,7,Medium,Junior,Good,Long Distance,Millennials,Doctoral Degree
1317,56,0.0,Travel_Rarely,832,Research & Development,9,3,Medical,1,3,Male,81,4,Healthcare Representative,4,Married,11103,20420,7,Y,No,11,3,80,0,1,7,1,1,High,Senior,Good,Short Distance,Gen X,Bachelor Degree
1318,44,0.0,Travel_Frequently,429,Research & Development,1,2,Medical,1,3,Male,99,1,Research Scientist,2,Divorced,2342,11092,1,Y,Yes,12,3,80,3,2,3,2,3,Medium,Junior,Good,Short Distance,Gen Y,Associate Degree
1319,46,0.0,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1,4,Male,52,5,Research Director,2,Married,19081,10849,5,Y,No,11,1,80,1,2,2,0,3,Medium,Expert,Better,Medium Distance,Gen Y,Associate Degree
1320,40,0.0,Travel_Rarely,905,Research & Development,19,2,Medical,1,3,Male,99,2,Laboratory Technician,4,Married,2741,16523,8,Y,Yes,15,3,80,1,2,2,3,7,High,Mid-level,Better,Medium Distance,Millennials,Associate Degree
1321,46,0.0,Travel_Rarely,945,Human Resources,5,2,Medical,1,2,Male,80,2,Human Resources,2,Divorced,5021,10425,8,Y,Yes,22,4,80,1,2,2,0,2,Medium,Senior,Better,Short Distance,Gen Y,Associate Degree
1322,35,0.0,Travel_Rarely,776,Sales,1,4,Marketing,1,3,Male,32,2,Sales Executive,1,Single,4312,23016,0,Y,No,14,2,80,0,2,13,2,8,Medium,Junior,Good,Short Distance,Millennials,Doctoral Degree
1323,40,0.0,Travel_Frequently,593,Research & Development,9,4,Medical,1,2,Female,88,3,Research Director,3,Single,13499,13782,9,Y,No,17,3,80,0,3,7,2,13,Medium,Junior,Good,Short Distance,Millennials,Doctoral Degree
1324,36,0.0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,1,Female,63,3,Research Director,1,Married,11713,20335,9,Y,No,14,1,80,1,2,7,0,5,Low,Junior,Better,Short Distance,Millennials,Bachelor Degree
1325,43,0.0,Travel_Rarely,930,Research & Development,6,3,Medical,1,1,Female,73,2,Research Scientist,3,Single,4081,20003,1,Y,Yes,14,1,80,0,3,7,1,8,Low,Junior,Good,Short Distance,Gen Y,Bachelor Degree
1326,31,0.0,Travel_Frequently,444,Sales,5,3,Marketing,1,4,Female,84,1,Sales Representative,2,Divorced,2789,3909,1,Y,No,11,3,80,1,5,2,2,2,High,Junior,Good,Short Distance,Millennials,Bachelor Degree
1327,36,0.0,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,3,Male,36,1,Human Resources,2,Married,2143,25527,4,Y,No,13,2,80,1,2,2,0,4,Medium,Junior,Better,Medium Distance,Millennials,Bachelor Degree
1328,36,0.0,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,3,Female,77,3,Manufacturing Director,1,Divorced,10252,4235,2,Y,Yes,21,3,80,1,2,7,7,7,Medium,Mid-level,Good,Short Distance,Millennials,Bachelor Degree
1329,45,0.0,Travel_Rarely,954,Sales,2,2,Technical Degree,1,2,Male,46,2,Sales Representative,3,Single,6632,12388,0,Y,No,13,1,80,0,3,7,3,1,Medium,Junior,Good,Short Distance,Gen Y,Associate Degree
1330,27,0.0,Non-Travel,1450,Research & Development,3,3,Medical,1,3,Male,79,1,Research Scientist,3,Divorced,2566,25326,1,Y,Yes,15,4,80,1,2,1,0,1,High,Junior,Good,Short Distance,Gen Z,Bachelor Degree
1331,51,0.0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,1,Male,51,5,Research Director,3,Single,19537,6462,7,Y,No,13,3,80,0,5,18,15,15,Medium,Junior,Better,Short Distance,Gen X,Bachelor Degree
1332,53,0.0,Travel_Frequently,124,Sales,2,3,Marketing,1,3,Female,38,3,Sales Executive,2,Married,7525,23537,2,Y,No,12,1,80,1,2,7,6,12,Medium,Senior,Good,Short Distance,Gen X,Bachelor Degree
1333,31,1.0,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,1,Male,66,3,Healthcare Representative,3,Married,9824,22908,3,Y,No,12,1,80,0,2,0,0,0,Low,Senior,Better,Medium Distance,Millennials,Bachelor Degree
1334,35,0.0,Travel_Rarely,1343,Research & Development,27,1,Medical,1,3,Female,53,1,Research Scientist,1,Single,2559,17852,1,Y,No,11,4,80,0,3,5,1,1,Medium,Junior,Good,Long Distance,Millennials,High School
1335,27,0.0,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,2,Male,91,1,Laboratory Technician,1,Married,2099,7679,0,Y,No,14,2,80,0,3,0,1,4,Low,Junior,Better,Medium Distance,Gen Z,High School
1336,27,0.0,Travel_Rarely,1469,Research & Development,1,2,Medical,1,4,Male,82,1,Laboratory Technician,2,Divorced,3816,17881,1,Y,No,11,2,80,1,2,2,0,4,Medium,Junior,Better,Short Distance,Gen Z,Associate Degree
1337,34,0.0,Travel_Rarely,470,Research & Development,2,4,Life Sciences,1,4,Male,84,2,Manufacturing Director,1,Married,5957,23687,6,Y,No,13,2,80,1,3,9,5,9,Medium,Junior,Good,Short Distance,Millennials,Doctoral Degree
1338,38,0.0,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1,Male,72,2,Manufacturing Director,3,Married,5321,14284,2,Y,No,11,4,80,1,1,3,7,7,Medium,Junior,Good,Short Distance,Millennials,Doctoral Degree
1339,24,0.0,Travel_Rarely,1353,Sales,3,2,Other,1,1,Female,33,2,Sales Executive,3,Married,4999,17519,0,Y,No,21,1,80,1,2,2,0,2,Low,Junior,Better,Short Distance,Gen Z,Associate Degree
1340,44,0.0,Travel_Rarely,136,Research & Development,28,3,Life Sciences,1,4,Male,32,4,Research Director,1,Married,16328,22074,3,Y,No,13,3,80,1,1,6,14,17,Medium,Junior,Better,Long Distance,Gen Y,Bachelor Degree
1341,43,0.0,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,1,3,Male,65,4,Research Director,3,Married,17603,3525,1,Y,No,24,1,80,1,3,10,6,11,Medium,Junior,Better,Medium Distance,Gen Y,Associate Degree
1342,38,0.0,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,4,Male,57,1,Research Scientist,3,Divorced,2610,15748,1,Y,No,11,4,80,3,2,2,0,3,High,Junior,Better,Short Distance,Millennials,Bachelor Degree
1343,33,0.0,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1,Female,74,3,Sales Executive,1,Single,8564,10092,2,Y,Yes,20,3,80,0,2,0,0,0,Low,Senior,Better,Medium Distance,Millennials,Bachelor Degree
1344,41,0.0,Non-Travel,256,Sales,10,2,Medical,1,3,Male,40,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,1,80,0,4,2,11,9,Medium,Junior,Good,Short Distance,Gen Y,Associate Degree
1345,46,0.0,Travel_Rarely,488,Sales,2,3,Technical Degree,1,3,Female,75,4,Manager,2,Married,16872,14977,3,Y,Yes,12,2,80,1,2,7,7,7,Medium,Expert,Good,Short Distance,Gen Y,Bachelor Degree
1346,42,0.0,Travel_Rarely,1210,Research & Development,2,3,Medical,1,3,Male,68,1,Laboratory Technician,2,Married,4841,24052,4,Y,No,14,2,80,1,3,0,0,0,Medium,Junior,Good,Short Distance,Gen Y,Bachelor Degree
1347,30,0.0,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,2,Female,83,2,Sales Executive,3,Single,6577,19558,0,Y,No,11,2,80,0,6,4,4,4,Medium,Junior,Better,Medium Distance,Gen Z,Bachelor Degree
1348,46,0.0,Travel_Rarely,430,Research & Development,1,4,Medical,1,4,Male,40,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,4,80,2,0,2,2,2,Very High,Expert,Better,Short Distance,Gen Y,Doctoral Degree
1349,36,0.0,Travel_Rarely,430,Research & Development,2,4,Other,1,4,Female,73,2,Research Scientist,2,Married,6962,19573,4,Y,Yes,22,4,80,1,2,0,0,0,High,Senior,Better,Short Distance,Millennials,Doctoral Degree
1350,27,0.0,Travel_Rarely,975,Research & Development,7,3,Medical,1,4,Female,55,2,Healthcare Representative,1,Single,6811,23398,8,Y,No,19,1,80,0,2,6,0,7,Medium,Junior,Good,Short Distance,Gen Z,Bachelor Degree
1351,32,0.0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,4,Female,38,2,Research Scientist,3,Single,4998,2338,4,Y,Yes,14,4,80,0,2,7,0,7,High,Junior,Better,Short Distance,Millennials,Associate Degree
1352,21,0.0,Travel_Rarely,546,Research & Development,5,1,Medical,1,3,Male,97,1,Research Scientist,4,Single,3117,26009,1,Y,No,18,3,80,0,2,2,2,2,High,Junior,Better,Short Distance,Gen Z,High School
1353,41,0.0,Travel_Rarely,896,Sales,6,3,Life Sciences,1,4,Female,75,3,Manager,4,Single,13591,14674,3,Y,Yes,18,3,80,0,3,0,0,0,High,Senior,Better,Short Distance,Gen Y,Bachelor Degree
1354,21,1.0,Travel_Frequently,756,Sales,1,1,Technical Degree,1,1,Female,99,1,Sales Representative,2,Single,2174,9150,1,Y,Yes,11,3,80,0,3,2,1,2,Medium,Junior,Good,Short Distance,Gen Z,High School
1355,34,0.0,Travel_Frequently,560,Research & Development,1,4,Other,1,4,Male,91,1,Research Scientist,1,Divorced,2996,20284,5,Y,No,14,3,80,2,2,3,1,3,Medium,Mid-level,Better,Short Distance,Millennials,Doctoral Degree
1356,36,0.0,Travel_Frequently,566,Research & Development,18,4,Life Sciences,1,3,Male,81,1,Laboratory Technician,4,Married,3688,7122,4,Y,No,18,4,80,2,2,0,0,0,High,Junior,Better,Medium Distance,Millennials,Doctoral Degree
1357,34,0.0,Travel_Frequently,303,Sales,2,4,Marketing,1,3,Female,75,1,Sales Representative,3,Married,2231,11314,6,Y,No,18,4,80,1,3,3,1,2,High,Junior,Better,Short Distance,Millennials,Doctoral Degree
1358,38,0.0,Travel_Rarely,833,Research & Development,18,3,Medical,1,2,Male,60,2,Healthcare Representative,4,Married,5811,24539,3,Y,Yes,16,3,80,1,2,0,1,0,High,Senior,Good,Medium Distance,Millennials,Bachelor Degree
1359,26,1.0,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,1,Male,48,1,Laboratory Technician,3,Single,2293,10558,1,Y,No,12,3,80,0,2,0,0,1,Medium,Junior,Good,Long Distance,Gen Z,Bachelor Degree
1360,38,0.0,Travel_Frequently,148,Research & Development,2,3,Medical,1,4,Female,42,1,Laboratory Technician,2,Single,2440,23826,1,Y,No,22,2,80,0,3,3,3,3,Medium,Junior,Better,Short Distance,Millennials,Bachelor Degree
1361,48,0.0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,4,Male,76,1,Laboratory Technician,2,Single,2559,16620,5,Y,No,11,3,80,0,4,0,0,0,High,Mid-level,Better,Short Distance,Gen Y,Associate Degree
1362,53,0.0,Travel_Rarely,1084,Research & Development,13,2,Medical,1,4,Female,57,2,Manufacturing Director,1,Divorced,4450,26250,1,Y,No,11,3,80,2,3,2,1,3,Medium,Junior,Better,Medium Distance,Gen X,Associate Degree
1363,39,0.0,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1,Male,44,2,Sales Executive,4,Married,6120,3567,3,Y,Yes,12,4,80,2,2,4,1,4,High,Junior,Better,Long Distance,Millennials,Doctoral Degree
1364,32,0.0,Travel_Rarely,414,Sales,2,4,Marketing,1,3,Male,82,2,Sales Executive,2,Single,9907,26186,7,Y,Yes,12,3,80,0,3,2,2,2,Medium,Junior,Good,Short Distance,Millennials,Doctoral Degree
1365,34,0.0,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,4,Male,93,2,Laboratory Technician,1,Married,5346,6208,4,Y,No,17,3,80,1,3,1,0,7,Medium,Junior,Good,Short Distance,Millennials,Doctoral Degree
1366,38,0.0,Travel_Frequently,1394,Research & Development,8,3,Medical,1,4,Female,58,2,Research Scientist,2,Divorced,2133,18115,1,Y,Yes,16,3,80,1,3,11,0,7,High,Junior,Good,Short Distance,Millennials,Bachelor Degree
1367,34,0.0,Travel_Rarely,1351,Research & Development,1,4,Life Sciences,1,2,Male,45,2,Research Scientist,4,Married,5484,13008,9,Y,No,17,2,80,1,3,2,2,1,Medium,Mid-level,Good,Short Distance,Millennials,Doctoral Degree
1368,31,0.0,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1,Male,31,3,Sales Executive,4,Divorced,10793,8386,1,Y,No,18,1,80,1,5,7,9,9,Medium,Junior,Better,Short Distance,Millennials,Associate Degree
1369,27,0.0,Travel_Frequently,793,Sales,2,1,Life Sciences,1,4,Male,43,2,Sales Executive,4,Single,5071,20392,3,Y,No,20,2,80,0,3,2,0,0,High,Junior,Good,Short Distance,Gen Z,High School
1370,45,0.0,Travel_Rarely,930,Sales,9,3,Marketing,1,4,Male,74,3,Sales Executive,1,Divorced,10761,19239,4,Y,Yes,12,3,80,1,2,4,0,2,Medium,Senior,Better,Short Distance,Gen Y,Bachelor Degree
1371,32,0.0,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,1,2,Male,100,1,Laboratory Technician,2,Married,2794,26062,1,Y,No,20,3,80,0,3,1,0,3,Medium,Junior,Better,Short Distance,Millennials,Bachelor Degree
1372,56,0.0,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,1,4,Male,49,3,Manufacturing Director,4,Single,7260,21698,4,Y,No,11,1,80,0,3,4,0,2,High,Veteran,Good,Short Distance,Gen X,Bachelor Degree
1373,51,0.0,Travel_Rarely,1169,Research & Development,7,4,Medical,1,2,Male,34,2,Manufacturing Director,3,Married,6132,13983,2,Y,No,17,3,80,0,2,0,0,0,Medium,Mid-level,Good,Short Distance,Gen X,Doctoral Degree
1374,50,0.0,Travel_Rarely,691,Research & Development,2,3,Medical,1,3,Male,64,4,Research Director,3,Married,17639,6881,5,Y,No,16,4,80,0,3,3,0,3,High,Expert,Better,Short Distance,Gen Y,Bachelor Degree
1375,28,0.0,Travel_Rarely,950,Research & Development,3,3,Medical,1,4,Female,93,3,Manufacturing Director,2,Divorced,7655,8039,0,Y,No,17,2,80,3,3,7,1,7,Medium,Junior,Good,Short Distance,Gen Z,Bachelor Degree
1376,33,1.0,Travel_Frequently,827,Research & Development,29,4,Medical,1,1,Female,54,2,Research Scientist,3,Single,4508,3129,1,Y,No,22,2,80,0,4,7,3,8,Medium,Junior,Better,Long Distance,Millennials,Doctoral Degree
1377,29,1.0,Travel_Rarely,906,Research & Development,10,3,Life Sciences,1,4,Female,92,1,Research Scientist,1,Single,2404,11479,6,Y,Yes,20,3,80,0,5,0,0,0,Medium,Junior,Better,Short Distance,Gen Z,Bachelor Degree
1378,41,0.0,Travel_Rarely,549,Research & Development,7,2,Medical,1,4,Female,42,2,Manufacturing Director,3,Single,5003,23371,6,Y,No,14,2,80,0,6,2,2,1,High,Mid-level,Better,Short Distance,Gen Y,Associate Degree
1379,52,1.0,Travel_Rarely,723,Research & Development,8,4,Medical,1,3,Male,85,2,Research Scientist,2,Married,4941,17747,2,Y,No,15,1,80,0,3,2,7,7,Medium,Junior,Good,Short Distance,Gen X,Doctoral Degree
1380,22,1.0,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,3,Male,48,1,Research Scientist,4,Married,2853,4223,0,Y,Yes,11,2,80,1,5,0,0,0,High,Junior,Good,Short Distance,Gen Z,Doctoral Degree
1381,35,0.0,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1,4,Male,49,2,Manufacturing Director,3,Married,6883,5151,2,Y,No,16,2,80,1,3,7,0,7,High,Mid-level,Better,Long Distance,Millennials,Doctoral Degree
1382,28,0.0,Travel_Rarely,1179,Research & Development,19,4,Medical,1,4,Male,78,1,Laboratory Technician,1,Married,3196,12449,1,Y,No,12,3,80,3,2,5,3,3,Medium,Junior,Good,Medium Distance,Gen Z,Doctoral Degree
1383,27,0.0,Travel_Rarely,511,Sales,2,2,Medical,1,1,Female,89,2,Sales Executive,3,Single,6500,26997,0,Y,No,14,2,80,0,5,7,0,7,Medium,Junior,Better,Short Distance,Gen Z,Associate Degree
1384,27,0.0,Travel_Rarely,1115,Research & Development,3,4,Medical,1,1,Male,54,1,Research Scientist,4,Single,2045,15174,0,Y,No,13,4,80,0,0,2,1,1,High,Junior,Good,Short Distance,Gen Z,Doctoral Degree
1385,47,0.0,Travel_Frequently,1309,Sales,4,1,Medical,1,2,Male,99,2,Sales Representative,3,Single,2976,25751,3,Y,No,19,1,80,0,3,0,0,0,Medium,Junior,Better,Short Distance,Gen Y,High School
1386,27,0.0,Travel_Rarely,486,Research & Development,8,3,Medical,1,2,Female,86,1,Research Scientist,3,Married,3517,22490,7,Y,No,17,1,80,0,0,2,0,2,Medium,Junior,Better,Short Distance,Gen Z,Bachelor Degree
1387,44,0.0,Non-Travel,489,Research & Development,23,3,Medical,1,2,Male,67,2,Laboratory Technician,2,Married,2042,25043,4,Y,No,12,3,80,1,3,2,1,2,Medium,Senior,Better,Long Distance,Gen Y,Bachelor Degree
1388,33,0.0,Non-Travel,1283,Sales,2,3,Marketing,1,4,Female,62,2,Sales Executive,2,Single,5147,10697,8,Y,No,15,4,80,0,2,7,1,7,High,Junior,Good,Short Distance,Millennials,Bachelor Degree
1389,33,0.0,Travel_Rarely,931,Research & Development,14,3,Medical,1,4,Female,72,1,Research Scientist,2,Married,2756,4673,1,Y,No,13,4,80,1,5,7,1,6,High,Junior,Better,Medium Distance,Millennials,Bachelor Degree
1390,28,0.0,Travel_Rarely,1083,Research & Development,29,1,Life Sciences,1,3,Male,96,2,Manufacturing Director,2,Married,6549,3173,1,Y,No,14,2,80,2,2,6,1,7,Medium,Junior,Good,Long Distance,Gen Z,High School
1391,35,0.0,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,3,Male,44,3,Manufacturing Director,2,Divorced,10274,19588,2,Y,No,18,2,80,1,2,7,6,4,Medium,Mid-level,Better,Short Distance,Millennials,Bachelor Degree
1392,35,0.0,Travel_Rarely,1402,Sales,28,4,Life Sciences,1,2,Female,98,1,Sales Representative,3,Married,2430,26204,0,Y,No,23,1,80,2,5,3,4,2,Medium,Junior,Better,Long Distance,Millennials,Doctoral Degree
1393,47,0.0,Travel_Rarely,1225,Sales,2,4,Life Sciences,1,2,Female,47,4,Manager,2,Divorced,15972,21086,6,Y,No,14,3,80,3,2,2,1,2,Medium,Expert,Better,Short Distance,Gen Y,Doctoral Degree
1394,45,0.0,Travel_Rarely,193,Research & Development,6,4,Other,1,4,Male,52,3,Research Director,1,Married,13245,15067,4,Y,Yes,14,2,80,0,3,0,0,0,Medium,Senior,Better,Short Distance,Gen Y,Doctoral Degree
1395,35,0.0,Travel_Rarely,583,Research & Development,25,4,Medical,1,3,Female,57,3,Healthcare Representative,3,Divorced,10388,6975,1,Y,Yes,11,3,80,1,3,10,10,1,High,Junior,Good,Long Distance,Millennials,Doctoral Degree
1396,34,0.0,Travel_Rarely,1354,Research & Development,5,3,Medical,1,3,Female,45,3,Manager,1,Single,11631,5615,2,Y,No,12,4,80,0,6,10,5,8,Medium,Junior,Good,Short Distance,Millennials,Bachelor Degree
1397,36,0.0,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1,Male,66,1,Laboratory Technician,2,Married,2810,9238,1,Y,No,22,2,80,0,3,4,0,2,Low,Junior,Better,Short Distance,Millennials,Doctoral Degree
1398,24,0.0,Travel_Rarely,1476,Sales,4,1,Medical,1,4,Female,42,2,Sales Executive,3,Married,4162,15211,1,Y,Yes,12,3,80,2,3,4,0,3,High,Junior,Better,Short Distance,Gen Z,High School
1399,33,0.0,Travel_Rarely,267,Research & Development,21,3,Medical,1,2,Male,79,1,Laboratory Technician,2,Married,2028,13637,1,Y,No,18,4,80,3,6,11,2,13,Medium,Junior,Better,Long Distance,Millennials,Bachelor Degree
1400,26,1.0,Travel_Rarely,950,Sales,4,4,Marketing,1,4,Male,48,2,Sales Executive,4,Single,5828,8450,1,Y,Yes,12,2,80,0,0,7,7,4,High,Junior,Good,Short Distance,Gen Z,Doctoral Degree
1401,32,0.0,Travel_Rarely,499,Sales,2,1,Marketing,1,3,Male,36,2,Sales Executive,2,Married,4078,20497,0,Y,Yes,13,1,80,3,3,2,1,2,Medium,Junior,Good,Short Distance,Millennials,High School
1402,43,0.0,Travel_Rarely,1273,Research & Development,2,2,Medical,1,4,Female,72,1,Research Scientist,3,Divorced,2645,21923,1,Y,No,12,4,80,2,3,3,1,4,High,Junior,Better,Short Distance,Gen Y,Associate Degree
1403,34,0.0,Travel_Rarely,1346,Research & Development,19,2,Medical,1,2,Male,93,1,Laboratory Technician,4,Divorced,2661,8758,0,Y,No,11,3,80,1,2,2,1,2,High,Junior,Better,Medium Distance,Millennials,Associate Degree
1404,37,0.0,Travel_Rarely,124,Research & Development,3,3,Other,1,4,Female,35,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,1,80,0,3,3,0,1,Medium,Junior,Good,Short Distance,Millennials,Bachelor Degree
1405,32,0.0,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,3,Female,98,2,Manufacturing Director,3,Married,6162,19124,1,Y,No,12,3,80,1,3,13,6,8,High,Junior,Good,Short Distance,Millennials,Bachelor Degree
1406,31,0.0,Travel_Rarely,106,Human Resources,2,3,Human Resources,1,1,Male,62,2,Human Resources,1,Married,6410,17822,3,Y,No,12,4,80,0,1,2,1,0,Medium,Mid-level,Good,Short Distance,Millennials,Bachelor Degree
1407,33,0.0,Non-Travel,530,Sales,16,3,Life Sciences,1,3,Female,36,2,Sales Executive,4,Divorced,5368,16130,1,Y,Yes,25,3,80,1,2,5,1,2,High,Junior,Better,Medium Distance,Millennials,Bachelor Degree
1408,39,0.0,Travel_Rarely,1462,Sales,6,3,Medical,1,4,Male,38,3,Sales Executive,3,Married,8237,4658,2,Y,No,11,1,80,1,3,6,7,6,Medium,Junior,Better,Short Distance,Millennials,Bachelor Degree
1409,49,0.0,Travel_Rarely,1313,Sales,11,4,Marketing,1,4,Female,80,2,Sales Executive,4,Single,4507,8191,3,Y,No,12,3,80,0,1,1,0,4,High,Junior,Better,Medium Distance,Gen Y,Doctoral Degree
1410,25,0.0,Non-Travel,675,Research & Development,5,2,Life Sciences,1,2,Male,85,2,Healthcare Representative,1,Divorced,4000,18384,1,Y,No,12,4,80,2,2,3,1,5,Medium,Junior,Better,Short Distance,Gen Z,Associate Degree
1411,30,0.0,Travel_Rarely,1334,Sales,4,2,Medical,1,3,Female,63,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,2,80,3,4,8,2,7,Medium,Junior,Good,Short Distance,Gen Z,Associate Degree
1412,34,0.0,Travel_Rarely,1440,Sales,7,2,Technical Degree,1,2,Male,55,1,Sales Representative,3,Married,2308,4944,0,Y,Yes,25,2,80,1,4,10,5,7,Medium,Junior,Better,Short Distance,Millennials,Associate Degree
1413,39,0.0,Travel_Rarely,492,Research & Development,12,3,Medical,1,4,Male,66,2,Manufacturing Director,2,Married,5295,7693,4,Y,No,21,3,80,0,3,4,1,0,High,Junior,Better,Medium Distance,Millennials,Bachelor Degree
1414,28,1.0,Travel_Frequently,1009,Research & Development,1,3,Medical,1,1,Male,45,1,Laboratory Technician,2,Divorced,2596,7160,1,Y,No,15,1,80,2,2,0,0,0,Low,Junior,Good,Short Distance,Gen Z,Bachelor Degree
1415,48,0.0,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,4,Male,91,5,Research Director,2,Married,19665,13583,4,Y,No,12,4,80,0,3,10,12,9,High,Mid-level,Good,Short Distance,Gen Y,Bachelor Degree
1416,35,0.0,Travel_Rarely,672,Research & Development,25,3,Technical Degree,1,4,Male,78,3,Manufacturing Director,2,Married,10903,9129,3,Y,No,16,1,80,0,2,10,4,8,Medium,Junior,Good,Long Distance,Millennials,Bachelor Degree
1417,41,0.0,Travel_Rarely,918,Sales,6,3,Marketing,1,4,Male,35,3,Sales Executive,3,Single,9241,15869,1,Y,No,12,2,80,0,3,8,8,7,High,Junior,Better,Short Distance,Gen Y,Bachelor Degree
1418,33,0.0,Travel_Rarely,654,Research & Development,5,3,Life Sciences,1,4,Male,34,3,Healthcare Representative,4,Divorced,7119,21214,4,Y,No,15,3,80,1,2,2,1,2,High,Mid-level,Good,Short Distance,Millennials,Bachelor Degree
1419,30,0.0,Travel_Rarely,570,Sales,5,3,Marketing,1,4,Female,30,2,Sales Executive,3,Divorced,6118,5431,1,Y,No,13,3,80,3,2,9,1,2,High,Junior,Good,Short Distance,Gen Z,Bachelor Degree
1420,24,0.0,Non-Travel,1092,Research & Development,9,3,Life Sciences,1,3,Male,60,1,Laboratory Technician,2,Divorced,2694,26551,1,Y,No,11,3,80,3,4,0,0,0,Medium,Junior,Good,Short Distance,Gen Z,Bachelor Degree
